RESPONSE,RACE_INT,SUBJECT,AGE,GENDER,DATE,TIMESTAMP,LINE
0,black,Maya Angelou,85,female,2013-05-19,00:40:20.350,"""HERE, ON THE PULSE  OF THIS FINE DAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:40:25.220,"""YOU MAY HAVE THE COURAGE  TO LOOK UP AND OUT AND UPON ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:40:29.320,"""THE ROCK, THE RIVER,  THE TREE, YOUR COUNTRY."
0,black,Maya Angelou,85,female,2013-05-19,00:40:29.320,"""THE ROCK, THE RIVER,  THE TREE, YOUR COUNTRY."
0,black,Maya Angelou,85,female,2013-05-19,00:40:32.490,"""NO LESS TO MIDAS  THAN THE MENDICANT."
0,black,Maya Angelou,85,female,2013-05-19,00:40:32.490,"""NO LESS TO MIDAS  THAN THE MENDICANT."
0,black,Maya Angelou,85,female,2013-05-19,00:40:36.720,"""NO LESS TO YOU NOW  THAN THE MASTODON THEN."
0,black,Maya Angelou,85,female,2013-05-19,00:40:36.720,"""NO LESS TO YOU NOW  THAN THE MASTODON THEN."
0,black,Maya Angelou,85,female,2013-05-19,00:40:36.720,"""NO LESS TO YOU NOW  THAN THE MASTODON THEN."
0,black,Maya Angelou,85,female,2013-05-19,00:40:39.820,"""HERE, ON THE PULSE  OF THIS NEW DAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:40:39.820,"""HERE, ON THE PULSE  OF THIS NEW DAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:40:42.790,"""YOU MAY HAVE THE GRACE  TO LOOK UP AND OUT"
0,black,Maya Angelou,85,female,2013-05-19,00:41:19.720,THE TWO OF US?  YEAH.
0,black,Maya Angelou,85,female,2013-05-19,00:41:24.290,[ CAMERA SHUTTER CLICKING ]  THANK YOU. THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:41:24.290,[ CAMERA SHUTTER CLICKING ]  THANK YOU. THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:41:26.850,THIS IS LIKE THE PHOTOGRAPH  OF ME AND MY MOM.
0,black,Maya Angelou,85,female,2013-05-19,00:41:26.850,THIS IS LIKE THE PHOTOGRAPH  OF ME AND MY MOM.
0,black,Maya Angelou,85,female,2013-05-19,00:41:29.850,"YOU KNOW,  IN THE FRONT OF THE BOOK."
0,black,Maya Angelou,85,female,2013-05-19,00:41:29.850,"YOU KNOW,  IN THE FRONT OF THE BOOK."
0,black,Maya Angelou,85,female,2013-05-19,00:41:31.650,"YEAH, CAN YOU DO THIS?  YES."
0,black,Maya Angelou,85,female,2013-05-19,00:41:36.090,THANK YOU.  THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:41:36.090,THANK YOU.  THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:41:37.150,THANK YOU.
